,DISTRICT,MARKET,COMMODITY,VARIETY,GRADE,MIN,MAX,MODAL,DATE
199,Surat,Surat,Cauliflower,Other,FAQ,1400,4500,2950,29 Nov 2019
200,Surat,Surat,Cauliflower,Other,FAQ,1200,4500,2850,28 Nov 2019
201,Surat,Surat,Cauliflower,Other,FAQ,1500,5000,3250,27 Nov 2019
202,Surat,Surat,Cauliflower,Other,FAQ,1100,4800,2950,26 Nov 2019
203,Surat,Surat,Cauliflower,Other,FAQ,1500,4750,3125,25 Nov 2019
204,Surat,Surat,Cauliflower,Other,FAQ,1500,4750,3125,24 Nov 2019
205,Surat,Surat,Cauliflower,Other,FAQ,1500,4800,3150,23 Nov 2019
206,Surat,Surat,Cauliflower,Other,FAQ,1400,4750,3075,22 Nov 2019
207,Surat,Surat,Cauliflower,Other,FAQ,1300,5000,3150,21 Nov 2019
208,Surat,Surat,Cauliflower,Other,FAQ,1100,5250,3175,20 Nov 2019
209,Surat,Surat,Cauliflower,Other,FAQ,1500,5500,3500,19 Nov 2019
210,Surat,Surat,Cauliflower,Other,FAQ,1500,5750,3625,18 Nov 2019
211,Surat,Surat,Cauliflower,Other,FAQ,1500,3500,2500,16 Nov 2019
212,Surat,Surat,Cauliflower,Other,FAQ,2000,3750,2875,15 Nov 2019
213,Surat,Surat,Cauliflower,Other,FAQ,1600,3750,2675,14 Nov 2019
214,Surat,Surat,Cauliflower,Other,FAQ,1500,3750,2625,13 Nov 2019
215,Surat,Surat,Cauliflower,Other,FAQ,1300,3500,2400,12 Nov 2019
216,Surat,Surat,Cauliflower,Other,FAQ,1300,3250,2275,11 Nov 2019
217,Surat,Surat,Cauliflower,Other,FAQ,1300,3000,2150,10 Nov 2019
218,Surat,Surat,Cauliflower,Other,FAQ,1000,3000,2000,09 Nov 2019
219,Surat,Surat,Cauliflower,Other,FAQ,1000,3000,2000,08 Nov 2019
220,Surat,Surat,Cauliflower,Other,FAQ,800,3250,2025,07 Nov 2019
221,Surat,Surat,Cauliflower,Other,FAQ,1000,2750,1875,06 Nov 2019
222,Surat,Surat,Cauliflower,Other,FAQ,1200,3000,2100,05 Nov 2019
223,Surat,Surat,Cauliflower,Other,FAQ,800,3000,1900,04 Nov 2019
224,Surat,Surat,Cauliflower,Other,FAQ,1200,3500,2350,03 Nov 2019
225,Surat,Surat,Cauliflower,Other,FAQ,600,3000,1800,02 Nov 2019
226,Surat,Surat,Cauliflower,Other,FAQ,700,3000,1850,01 Nov 2019
227,Surat,Surat,Cauliflower,Other,FAQ,1200,3500,2350,26 Oct 2019
228,Surat,Surat,Cauliflower,Other,FAQ,400,3250,1825,24 Oct 2019
229,Surat,Surat,Cauliflower,Other,FAQ,750,3750,2250,23 Oct 2019
230,Surat,Surat,Cauliflower,Other,FAQ,1200,3250,2225,22 Oct 2019
231,Surat,Surat,Cauliflower,Other,FAQ,900,3250,2075,21 Oct 2019
232,Surat,Surat,Cauliflower,Other,FAQ,1000,3250,2125,20 Oct 2019
233,Surat,Surat,Cauliflower,Other,FAQ,1300,3750,2525,19 Oct 2019
234,Surat,Surat,Cauliflower,Other,FAQ,1300,4000,2650,18 Oct 2019
235,Surat,Surat,Cauliflower,Other,FAQ,1300,4000,2650,17 Oct 2019
236,Surat,Surat,Cauliflower,Other,FAQ,1200,3750,2475,16 Oct 2019
237,Surat,Surat,Cauliflower,Other,FAQ,1500,4000,2750,15 Oct 2019
238,Surat,Surat,Cauliflower,Other,FAQ,1200,4000,2600,14 Oct 2019
239,Surat,Surat,Cauliflower,Other,FAQ,1300,4000,2650,13 Oct 2019
