,DATE,MODAL
231,2010-08-20,1106.25
232,2010-08-21,1137.5
233,2010-08-22,1168.75
234,2010-08-23,1200.0
235,2010-08-24,1162.5
236,2010-08-25,1125.0
237,2010-08-26,1025.0
238,2010-08-27,650.0
239,2010-08-28,708.3333333333335
240,2010-08-29,766.6666666666665
241,2010-08-30,825.0
242,2010-08-31,825.0
243,2010-09-01,825.0
244,2010-09-02,825.0
245,2010-09-03,825.0
246,2010-09-04,1200.0
247,2010-09-05,1050.0
248,2010-09-06,900.0
249,2010-09-07,900.0
250,2010-09-08,900.0
251,2010-09-09,1875.0
252,2010-09-10,2000.0
253,2010-09-11,1825.0
254,2010-09-12,1650.0
255,2010-09-13,1475.0
256,2010-09-14,1375.0
257,2010-09-15,2000.0
258,2010-09-16,2375.0
259,2010-09-17,1875.0
260,2010-09-18,2700.0
261,2010-09-19,2433.333333333333
262,2010-09-20,2166.6666666666665
263,2010-09-21,1900.0
264,2010-09-22,1633.333333333333
265,2010-09-23,1366.6666666666665
266,2010-09-24,1100.0
267,2010-09-25,1166.6666666666667
268,2010-09-26,1233.3333333333333
269,2010-09-27,1300.0
270,2010-09-28,1300.0
271,2010-09-29,1175.0
272,2010-09-30,1250.0
273,2010-10-01,1125.0
274,2010-10-02,1208.3333333333333
275,2010-10-03,1291.6666666666667
276,2010-10-04,1375.0
277,2010-10-05,1050.0
278,2010-10-06,1250.0
279,2010-10-07,1000.0
280,2010-10-08,1005.0
281,2010-10-09,1010.0
282,2010-10-10,1015.0
283,2010-10-11,1020.0
284,2010-10-12,1025.0
285,2010-10-13,1030.0
286,2010-10-14,1035.0
287,2010-10-15,1040.0
288,2010-10-16,1045.0
289,2010-10-17,1050.0
290,2010-10-18,1055.0
291,2010-10-19,1060.0
292,2010-10-20,1065.0
293,2010-10-21,1070.0
294,2010-10-22,1075.0
295,2010-10-23,1080.0
296,2010-10-24,1085.0
297,2010-10-25,1090.0
298,2010-10-26,1095.0
299,2010-10-27,1100.0
300,2010-10-28,1025.0
301,2010-10-29,1425.0
302,2010-10-30,1300.0
303,2010-10-31,1287.5
304,2010-11-01,1275.0
305,2010-11-02,1325.0
306,2010-11-03,2025.0
307,2010-11-04,1650.0
308,2010-11-05,1625.0
309,2010-11-06,1600.0
310,2010-11-07,1575.0
311,2010-11-08,1550.0
312,2010-11-09,1250.0
313,2010-11-10,1450.0
314,2010-11-11,2500.0
315,2010-11-12,900.0
316,2010-11-13,1058.3333333333333
317,2010-11-14,1216.6666666666667
318,2010-11-15,1375.0
319,2010-11-16,1200.0
320,2010-11-17,1325.0
321,2010-11-18,1175.0
322,2010-11-19,1325.0
323,2010-11-20,1425.0
324,2010-11-21,1525.0
325,2010-11-22,1625.0
326,2010-11-23,1750.0
327,2010-11-24,1775.0
328,2010-11-25,1700.0
329,2010-11-26,1850.0
330,2010-11-27,2250.0
331,2010-11-28,2125.0
332,2010-11-29,2000.0
333,2010-11-30,1850.0
334,2010-12-01,1700.0
335,2010-12-02,1800.0
336,2010-12-03,1750.0
337,2010-12-04,1750.0
338,2010-12-05,1830.0
339,2010-12-06,1910.0
340,2010-12-07,1990.0
341,2010-12-08,2070.0
342,2010-12-09,2150.0
343,2010-12-10,2425.0
344,2010-12-11,2325.0
345,2010-12-12,2225.0
346,2010-12-13,2125.0
347,2010-12-14,2375.0
348,2010-12-15,2375.0
349,2010-12-16,2000.0
350,2010-12-17,1875.0
351,2010-12-18,1500.0
352,2010-12-19,1437.5
353,2010-12-20,1375.0
354,2010-12-21,1200.0
355,2010-12-22,1075.0
356,2010-12-23,1125.0
357,2010-12-24,1050.0
358,2010-12-25,1083.3333333333333
359,2010-12-26,1116.6666666666667
360,2010-12-27,1150.0
361,2010-12-28,875.0
362,2010-12-29,900.0
363,2010-12-30,750.0
364,2010-12-31,600.0
365,2011-01-01,450.0
366,2011-01-02,575.0
367,2011-01-03,700.0
368,2011-01-04,675.0
369,2011-01-05,700.0
370,2011-01-06,575.0
371,2011-01-07,700.0
372,2011-01-08,741.6666666666665
373,2011-01-09,783.3333333333335
374,2011-01-10,825.0
375,2011-01-11,750.0
376,2011-01-12,800.0
377,2011-01-13,700.0
378,2011-01-14,675.0
379,2011-01-15,650.0
380,2011-01-16,675.0
381,2011-01-17,700.0
382,2011-01-18,650.0
383,2011-01-19,650.0
384,2011-01-20,400.0
385,2011-01-21,350.0
386,2011-01-22,400.0
387,2011-01-23,425.0
388,2011-01-24,450.0
389,2011-01-25,725.0
390,2011-01-26,612.5
391,2011-01-27,500.0
392,2011-01-28,375.0
393,2011-01-29,400.0
394,2011-01-30,350.0
395,2011-01-31,300.0
396,2011-02-01,450.0
397,2011-02-02,525.0
398,2011-02-03,437.5
399,2011-02-04,350.0
400,2011-02-05,400.0
401,2011-02-06,450.0
402,2011-02-07,500.0
403,2011-02-08,550.0
404,2011-02-09,750.0
405,2011-02-10,425.0
406,2011-02-11,662.5
407,2011-02-12,900.0
408,2011-02-13,1137.5
409,2011-02-14,1375.0
410,2011-02-15,625.0
411,2011-02-16,600.0
412,2011-02-17,750.0
413,2011-02-18,700.0
414,2011-02-19,750.0
415,2011-02-20,750.0
416,2011-02-21,750.0
417,2011-02-22,750.0
418,2011-02-23,750.0
419,2011-02-24,766.6666666666665
420,2011-02-25,783.3333333333335
421,2011-02-26,800.0
422,2011-02-27,675.0
423,2011-02-28,550.0
424,2011-03-01,566.6666666666666
425,2011-03-02,583.3333333333334
426,2011-03-03,600.0
427,2011-03-04,550.0
428,2011-03-05,550.0
429,2011-03-06,583.3333333333334
430,2011-03-07,616.6666666666666
431,2011-03-08,650.0
432,2011-03-09,625.0
433,2011-03-10,750.0
434,2011-03-11,750.0
435,2011-03-12,750.0
436,2011-03-13,708.3333333333335
437,2011-03-14,666.6666666666666
438,2011-03-15,625.0
439,2011-03-16,700.0
440,2011-03-17,700.0
441,2011-03-18,675.0
442,2011-03-19,700.0
443,2011-03-20,750.0
444,2011-03-21,800.0
445,2011-03-22,750.0
446,2011-03-23,650.0
447,2011-03-24,750.0
448,2011-03-25,750.0
449,2011-03-26,750.0
450,2011-03-27,750.0
451,2011-03-28,750.0
452,2011-03-29,812.5
453,2011-03-30,875.0
454,2011-03-31,937.5
455,2011-04-01,1000.0
456,2011-04-02,1000.0
457,2011-04-03,975.0
458,2011-04-04,950.0
459,2011-04-05,750.0
460,2011-04-06,750.0
461,2011-04-07,750.0
462,2011-04-08,750.0
463,2011-04-09,666.6666666666666
464,2011-04-10,583.3333333333334
465,2011-04-11,500.0
466,2011-04-12,575.0
467,2011-04-13,650.0
468,2011-04-14,620.0
469,2011-04-15,590.0
470,2011-04-16,560.0
471,2011-04-17,530.0
472,2011-04-18,500.0
473,2011-04-19,475.0
474,2011-04-20,483.33333333333326
475,2011-04-21,491.66666666666674
476,2011-04-22,500.0
477,2011-04-23,550.0
478,2011-04-24,550.0
479,2011-04-25,550.0
480,2011-04-26,500.0
481,2011-04-27,450.0
482,2011-04-28,525.0
483,2011-04-29,500.0
484,2011-04-30,450.0
485,2011-05-01,450.0
486,2011-05-02,450.0
487,2011-05-03,450.0
488,2011-05-04,400.0
489,2011-05-05,450.0
490,2011-05-06,550.0
491,2011-05-07,450.0
492,2011-05-08,550.0
493,2011-05-09,650.0
494,2011-05-10,500.0
495,2011-05-11,450.0
496,2011-05-12,375.0
497,2011-05-13,600.0
498,2011-05-14,450.0
499,2011-05-15,450.0
500,2011-05-16,450.0
501,2011-05-17,450.0
502,2011-05-18,450.0
503,2011-05-19,450.0
504,2011-05-20,450.0
505,2011-05-21,425.0
506,2011-05-22,400.0
507,2011-05-23,375.0
508,2011-05-24,425.0
509,2011-05-25,425.0
510,2011-05-26,475.0
511,2011-05-27,750.0
512,2011-05-28,691.6666666666665
513,2011-05-29,633.3333333333334
514,2011-05-30,575.0
515,2011-05-31,575.0
516,2011-06-01,550.0
517,2011-06-02,550.0
518,2011-06-03,500.0
519,2011-06-04,500.0
520,2011-06-05,525.0
521,2011-06-06,550.0
522,2011-06-07,650.0
523,2011-06-08,700.0
524,2011-06-09,850.0
525,2011-06-10,950.0
526,2011-06-11,1000.0
527,2011-06-12,1000.0
528,2011-06-13,1000.0
529,2011-06-14,1200.0
530,2011-06-15,1000.0
531,2011-06-16,875.0
532,2011-06-17,850.0
533,2011-06-18,550.0
534,2011-06-19,462.5
535,2011-06-20,375.0
536,2011-06-21,450.0
537,2011-06-22,550.0
538,2011-06-23,375.0
539,2011-06-24,375.0
540,2011-06-25,375.0
541,2011-06-26,375.0
542,2011-06-27,375.0
543,2011-06-28,450.0
544,2011-06-29,475.0
545,2011-06-30,525.0
546,2011-07-01,450.0
547,2011-07-02,450.0
548,2011-07-03,500.0
549,2011-07-04,550.0
550,2011-07-05,600.0
551,2011-07-06,550.0
552,2011-07-07,450.0
553,2011-07-08,525.0
554,2011-07-09,500.0
555,2011-07-10,600.0
556,2011-07-11,700.0
557,2011-07-12,650.0
558,2011-07-13,1000.0
559,2011-07-14,1050.0
560,2011-07-15,1000.0
561,2011-07-16,1050.0
562,2011-07-17,1025.0
563,2011-07-18,1000.0
564,2011-07-19,1550.0
565,2011-07-20,1425.0
566,2011-07-21,1050.0
567,2011-07-22,1125.0
568,2011-07-23,1083.3333333333333
569,2011-07-24,1041.6666666666667
570,2011-07-25,1000.0
571,2011-07-26,1150.0
572,2011-07-27,1150.0
573,2011-07-28,1050.0
574,2011-07-29,1000.0
575,2011-07-30,875.0
576,2011-07-31,737.5
577,2011-08-01,600.0
578,2011-08-02,600.0
579,2011-08-03,650.0
580,2011-08-04,700.0
581,2011-08-05,550.0
582,2011-08-06,625.0
583,2011-08-07,612.5
584,2011-08-08,600.0
585,2011-08-09,600.0
586,2011-08-10,650.0
587,2011-08-11,700.0
588,2011-08-12,700.0
589,2011-08-13,700.0
590,2011-08-14,700.0
591,2011-08-15,700.0
592,2011-08-16,700.0
593,2011-08-17,1500.0
594,2011-08-18,1050.0
595,2011-08-19,1150.0
596,2011-08-20,1025.0
597,2011-08-21,1010.0
598,2011-08-22,995.0
599,2011-08-23,980.0
600,2011-08-24,965.0
601,2011-08-25,950.0
602,2011-08-26,975.0
603,2011-08-27,1000.0
604,2011-08-28,1025.0
605,2011-08-29,1050.0
606,2011-08-30,1125.0
607,2011-08-31,1125.0
608,2011-09-01,1250.0
609,2011-09-02,1375.0
610,2011-09-03,1500.0
611,2011-09-04,1500.0
612,2011-09-05,1500.0
613,2011-09-06,1625.0
614,2011-09-07,2000.0
615,2011-09-08,1750.0
616,2011-09-09,1625.0
617,2011-09-10,1875.0
618,2011-09-11,1687.5
619,2011-09-12,1500.0
620,2011-09-13,1625.0
621,2011-09-14,1687.5
622,2011-09-15,1750.0
623,2011-09-16,1800.0
624,2011-09-17,1625.0
625,2011-09-18,1687.5
626,2011-09-19,1750.0
627,2011-09-20,1500.0
628,2011-09-21,1400.0
629,2011-09-22,1300.0
630,2011-09-23,1875.0
631,2011-09-24,1250.0
632,2011-09-25,1225.0
633,2011-09-26,1200.0
634,2011-09-27,1100.0
635,2011-09-28,1000.0
636,2011-09-29,900.0
637,2011-09-30,800.0
638,2011-10-01,750.0
639,2011-10-02,750.0
640,2011-10-03,750.0
641,2011-10-04,750.0
642,2011-10-05,833.3333333333335
643,2011-10-06,916.6666666666665
644,2011-10-07,1000.0
645,2011-10-08,650.0
646,2011-10-09,650.0
647,2011-10-10,650.0
648,2011-10-11,650.0
649,2011-10-12,650.0
650,2011-10-13,700.0
651,2011-10-14,650.0
652,2011-10-15,650.0
653,2011-10-16,650.0
654,2011-10-17,650.0
655,2011-10-18,650.0
656,2011-10-19,650.0
657,2011-10-20,650.0
658,2011-10-21,750.0
659,2011-10-22,1000.0
660,2011-10-23,980.4347826086956
661,2011-10-24,960.8695652173913
662,2011-10-25,941.304347826087
663,2011-10-26,921.7391304347825
664,2011-10-27,902.1739130434784
665,2011-10-28,882.6086956521739
666,2011-10-29,863.0434782608694
667,2011-10-30,843.4782608695652
668,2011-10-31,823.9130434782608
669,2011-11-01,804.3478260869565
670,2011-11-02,784.7826086956524
671,2011-11-03,765.2173913043476
672,2011-11-04,745.6521739130435
673,2011-11-05,726.0869565217392
674,2011-11-06,706.5217391304348
675,2011-11-07,686.9565217391305
676,2011-11-08,667.391304347826
677,2011-11-09,647.8260869565217
678,2011-11-10,628.2608695652174
679,2011-11-11,608.695652173913
680,2011-11-12,589.1304347826087
681,2011-11-13,569.5652173913044
682,2011-11-14,550.0
683,2011-11-15,575.0
684,2011-11-16,625.0
685,2011-11-17,475.0
686,2011-11-18,500.0
687,2011-11-19,625.0
688,2011-11-20,625.0
689,2011-11-21,625.0
690,2011-11-22,600.0
691,2011-11-23,1000.0
692,2011-11-24,1000.0
693,2011-11-25,1050.0
694,2011-11-26,1250.0
695,2011-11-27,1250.0
696,2011-11-28,1250.0
697,2011-11-29,1250.0
698,2011-11-30,1125.0
699,2011-12-01,875.0
700,2011-12-02,950.0
701,2011-12-03,1000.0
702,2011-12-04,937.5
703,2011-12-05,875.0
704,2011-12-06,875.0
705,2011-12-07,850.0
706,2011-12-08,850.0
707,2011-12-09,850.0
708,2011-12-10,875.0
709,2011-12-11,916.6666666666665
710,2011-12-12,958.3333333333335
711,2011-12-13,1000.0
712,2011-12-14,875.0
713,2011-12-15,850.0
714,2011-12-16,800.0
715,2011-12-17,850.0
716,2011-12-18,850.0
717,2011-12-19,850.0
718,2011-12-20,825.0
719,2011-12-21,800.0
720,2011-12-22,850.0
721,2011-12-23,900.0
722,2011-12-24,900.0
723,2011-12-25,950.0
724,2011-12-26,1000.0
725,2011-12-27,1050.0
726,2011-12-28,1100.0
727,2011-12-29,1150.0
728,2011-12-30,600.0
729,2011-12-31,750.0
730,2012-01-01,764.2857142857142
731,2012-01-02,778.5714285714287
732,2012-01-03,792.8571428571429
733,2012-01-04,807.1428571428571
734,2012-01-05,821.4285714285713
735,2012-01-06,835.7142857142858
736,2012-01-07,850.0
737,2012-01-08,800.0
738,2012-01-09,750.0
739,2012-01-10,800.0
740,2012-01-11,850.0
741,2012-01-12,900.0
742,2012-01-13,900.0
743,2012-01-14,866.6666666666665
744,2012-01-15,833.3333333333335
745,2012-01-16,800.0
746,2012-01-17,750.0
747,2012-01-18,750.0
748,2012-01-19,600.0
749,2012-01-20,600.0
750,2012-01-21,650.0
751,2012-01-22,683.3333333333334
752,2012-01-23,716.6666666666665
753,2012-01-24,750.0
754,2012-01-25,600.0
755,2012-01-26,600.0
756,2012-01-27,600.0
757,2012-01-28,700.0
758,2012-01-29,650.0
759,2012-01-30,600.0
760,2012-01-31,650.0
761,2012-02-01,550.0
762,2012-02-02,600.0
763,2012-02-03,600.0
764,2012-02-04,562.0
765,2012-02-05,581.0
766,2012-02-06,600.0
767,2012-02-07,850.0
768,2012-02-08,800.0
769,2012-02-09,750.0
770,2012-02-10,850.0
771,2012-02-11,950.0
772,2012-02-12,1075.0
773,2012-02-13,1200.0
774,2012-02-14,700.0
775,2012-02-15,750.0
776,2012-02-16,875.0
777,2012-02-17,1000.0
778,2012-02-18,1125.0
779,2012-02-19,1080.0
780,2012-02-20,1035.0
781,2012-02-21,990.0
782,2012-02-22,945.0
783,2012-02-23,900.0
784,2012-02-24,900.0
785,2012-02-25,950.0
786,2012-02-26,950.0
787,2012-02-27,950.0
788,2012-02-28,1050.0
789,2012-02-29,1100.0
790,2012-03-01,1125.0
791,2012-03-02,1150.0
792,2012-03-03,1200.0
793,2012-03-04,1300.0
794,2012-03-05,1400.0
795,2012-03-06,1150.0
796,2012-03-07,1150.0
797,2012-03-08,1100.0
798,2012-03-09,1050.0
799,2012-03-10,1050.0
800,2012-03-11,1033.3333333333333
801,2012-03-12,1016.6666666666665
802,2012-03-13,1000.0
803,2012-03-14,983.3333333333335
804,2012-03-15,966.6666666666665
805,2012-03-16,950.0
806,2012-03-17,933.3333333333335
807,2012-03-18,916.6666666666665
808,2012-03-19,900.0
809,2012-03-20,883.3333333333333
810,2012-03-21,866.6666666666665
811,2012-03-22,850.0
812,2012-03-23,800.0
813,2012-03-24,866.6666666666665
814,2012-03-25,933.3333333333335
815,2012-03-26,1000.0
816,2012-03-27,1000.0
817,2012-03-28,800.0
818,2012-03-29,900.0
819,2012-03-30,950.0
820,2012-03-31,950.0
821,2012-04-01,975.0
822,2012-04-02,1000.0
823,2012-04-03,1000.0
824,2012-04-04,950.0
825,2012-04-05,900.0
826,2012-04-06,975.0
827,2012-04-07,1050.0
828,2012-04-08,1125.0
829,2012-04-09,1200.0
830,2012-04-10,1200.0
831,2012-04-11,1125.0
832,2012-04-12,1250.0
833,2012-04-13,1400.0
834,2012-04-14,1312.5
835,2012-04-15,1225.0
836,2012-04-16,1137.5
837,2012-04-17,1050.0
838,2012-04-18,1050.0
839,2012-04-19,900.0
840,2012-04-20,900.0
841,2012-04-21,900.0
842,2012-04-22,825.0
843,2012-04-23,750.0
844,2012-04-24,850.0
845,2012-04-25,1000.0
846,2012-04-26,900.0
847,2012-04-27,900.0
848,2012-04-28,950.0
849,2012-04-29,850.0
850,2012-04-30,750.0
851,2012-05-01,450.0
852,2012-05-02,550.0
853,2012-05-03,450.0
854,2012-05-04,500.0
855,2012-05-05,450.0
856,2012-05-06,475.0
857,2012-05-07,500.0
858,2012-05-08,450.0
859,2012-05-09,500.0
860,2012-05-10,450.0
861,2012-05-11,450.0
862,2012-05-12,450.0
863,2012-05-13,450.0
864,2012-05-14,450.0
865,2012-05-15,450.0
866,2012-05-16,450.0
867,2012-05-17,450.0
868,2012-05-18,400.0
869,2012-05-19,450.0
870,2012-05-20,416.66666666666674
871,2012-05-21,383.33333333333326
872,2012-05-22,350.0
873,2012-05-23,400.0
874,2012-05-24,400.0
875,2012-05-25,450.0
876,2012-05-26,400.0
877,2012-05-27,400.0
878,2012-05-28,400.0
879,2012-05-29,450.0
880,2012-05-30,450.0
881,2012-05-31,450.0
882,2012-06-01,450.0
883,2012-06-02,450.0
884,2012-06-03,425.0
885,2012-06-04,400.0
886,2012-06-05,375.0
887,2012-06-06,350.0
888,2012-06-07,350.0
889,2012-06-08,350.0
890,2012-06-09,350.0
891,2012-06-10,350.0
892,2012-06-11,350.0
893,2012-06-12,350.0
894,2012-06-13,400.0
895,2012-06-14,450.0
896,2012-06-15,450.0
897,2012-06-16,500.0
898,2012-06-17,487.5
899,2012-06-18,475.0
900,2012-06-19,400.0
901,2012-06-20,450.0
902,2012-06-21,475.0
903,2012-06-22,450.0
904,2012-06-23,433.33333333333326
905,2012-06-24,416.66666666666674
906,2012-06-25,400.0
907,2012-06-26,425.0
908,2012-06-27,400.0
909,2012-06-28,425.0
910,2012-06-29,350.0
911,2012-06-30,350.0
912,2012-07-01,350.0
913,2012-07-02,350.0
914,2012-07-03,400.0
915,2012-07-04,350.0
916,2012-07-05,350.0
917,2012-07-06,350.0
918,2012-07-07,350.0
919,2012-07-08,362.5
920,2012-07-09,375.0
921,2012-07-10,450.0
922,2012-07-11,450.0
923,2012-07-12,450.0
924,2012-07-13,600.0
925,2012-07-14,700.0
926,2012-07-15,687.5
927,2012-07-16,675.0
928,2012-07-17,625.0
929,2012-07-18,675.0
930,2012-07-19,600.0
931,2012-07-20,550.0
932,2012-07-21,558.3333333333334
933,2012-07-22,566.6666666666666
934,2012-07-23,575.0
935,2012-07-24,350.0
936,2012-07-25,300.0
937,2012-07-26,500.0
938,2012-07-27,500.0
939,2012-07-28,512.5
940,2012-07-29,525.0
941,2012-07-30,537.5
942,2012-07-31,550.0
943,2012-08-01,566.6666666666666
944,2012-08-02,583.3333333333334
945,2012-08-03,600.0
946,2012-08-04,500.0
947,2012-08-05,500.0
948,2012-08-06,500.0
949,2012-08-07,500.0
950,2012-08-08,500.0
951,2012-08-09,500.0
952,2012-08-10,500.0
953,2012-08-11,500.0
954,2012-08-12,500.0
955,2012-08-13,500.0
956,2012-08-14,550.0
957,2012-08-15,550.0
958,2012-08-16,550.0
959,2012-08-17,550.0
960,2012-08-18,600.0
961,2012-08-19,633.3333333333334
962,2012-08-20,666.6666666666666
963,2012-08-21,700.0
964,2012-08-22,1875.0
965,2012-08-23,900.0
966,2012-08-24,700.0
967,2012-08-25,750.0
968,2012-08-26,725.0
969,2012-08-27,700.0
970,2012-08-28,750.0
971,2012-08-29,650.0
972,2012-08-30,625.0
973,2012-08-31,600.0
974,2012-09-01,500.0
975,2012-09-02,500.0
976,2012-09-03,500.0
977,2012-09-04,550.0
978,2012-09-05,450.0
979,2012-09-06,500.0
980,2012-09-07,750.0
981,2012-09-08,800.0
982,2012-09-09,775.0
983,2012-09-10,750.0
984,2012-09-11,750.0
985,2012-09-12,750.0
986,2012-09-13,1200.0
987,2012-09-14,1300.0
988,2012-09-15,1283.3333333333333
989,2012-09-16,1266.6666666666667
990,2012-09-17,1250.0
991,2012-09-18,1150.0
992,2012-09-19,1075.0
993,2012-09-20,1000.0
994,2012-09-21,900.0
995,2012-09-22,891.6666666666665
996,2012-09-23,883.3333333333335
997,2012-09-24,875.0
998,2012-09-25,750.0
999,2012-09-26,800.0
1000,2012-09-27,700.0
1001,2012-09-28,750.0
1002,2012-09-29,750.0
1003,2012-09-30,750.0
1004,2012-10-01,750.0
1005,2012-10-02,875.0
1006,2012-10-03,1000.0
1007,2012-10-04,1000.0
1008,2012-10-05,1000.0
1009,2012-10-06,1000.0
1010,2012-10-07,1000.0
1011,2012-10-08,1000.0
