DATE,MODAL
2019-03-06,575.0
2019-03-05,575.0
2019-03-04,575.0
2019-03-03,575.0
2019-03-02,575.0
2019-03-01,550.0
2019-02-27,575.0
2019-02-26,550.0
2019-02-25,550.0
2019-02-24,550.0
2019-02-23,550.0
2019-02-22,525.0
2019-02-21,525.0
2019-02-20,525.0
2019-02-19,550.0
2019-02-18,500.0
2019-02-17,500.0
2019-02-16,500.0
2019-02-15,500.0
2019-02-14,550.0
2019-02-13,550.0
2019-02-12,550.0
2019-02-11,575.0
2019-02-10,575.0
2019-02-09,550.0
2019-02-08,550.0
2019-02-07,550.0
2019-02-06,550.0
2019-02-05,550.0
2019-02-04,550.0
2019-02-03,550.0
2019-02-02,525.0
2019-02-01,525.0
2019-01-31,525.0
2019-01-30,525.0
2019-01-25,550.0
2019-01-24,575.0
2019-01-23,600.0
2019-01-20,600.0
2019-01-19,575.0
2019-01-18,550.0
2019-01-17,575.0
2019-01-16,525.0
2019-01-13,550.0
2019-01-12,525.0
2019-01-11,525.0
2019-01-10,650.0
2019-01-09,650.0
2019-01-08,650.0
2019-01-07,775.0
2019-01-06,775.0
2019-01-04,675.0
2019-01-03,700.0
2019-01-02,700.0
2018-12-31,675.0
2018-12-30,675.0
2018-12-29,650.0
2018-12-28,700.0
2018-12-27,650.0
2018-12-26,750.0
2018-12-25,750.0
2018-12-24,750.0
2018-12-23,750.0
2018-12-22,825.0
2018-12-21,825.0
2018-12-20,825.0
2018-12-19,875.0
2018-12-18,875.0
2018-12-17,800.0
2018-12-16,800.0
2018-12-15,800.0
2018-12-14,800.0
2018-12-13,800.0
2018-12-12,800.0
2018-12-11,925.0
2018-12-10,925.0
2018-12-09,925.0
2018-12-08,900.0
2018-12-07,925.0
2018-12-06,925.0
2018-12-05,975.0
2018-12-04,925.0
2018-12-03,925.0
2018-12-02,925.0
2018-12-01,925.0
2018-11-30,950.0
2018-11-29,950.0
2018-11-28,950.0
2018-11-27,850.0
2018-11-26,850.0
2018-11-25,850.0
2018-11-24,875.0
2018-11-23,875.0
2018-11-22,825.0
2018-11-21,1325.0
2018-11-20,1275.0
2018-11-19,1175.0
2018-11-18,1175.0
2018-11-17,1250.0
2018-11-16,1250.0
2018-11-15,1325.0
2018-11-14,1325.0
2018-11-13,1350.0
2018-11-12,1325.0
2018-11-11,1400.0
2018-11-06,1450.0
2018-11-05,1450.0
2018-11-04,1450.0
2018-11-03,1475.0
2018-11-02,1475.0
2018-11-01,1500.0
2018-10-31,1500.0
2018-10-30,1500.0
2018-10-29,1500.0
2018-10-28,1500.0
2018-10-27,1550.0
2018-10-26,1725.0
2018-10-25,1750.0
2018-10-24,1750.0
2018-10-23,1675.0
2018-10-22,1675.0
2018-10-21,1675.0
2018-10-20,1950.0
2018-10-19,1950.0
2018-10-17,1550.0
2018-10-16,1550.0
2018-10-15,1200.0
2018-10-14,1150.0
2018-10-13,1200.0
2018-10-12,1200.0
2018-10-11,950.0
2018-10-10,950.0
2018-10-09,1000.0
2018-10-08,1000.0
2018-10-07,1000.0
2018-10-06,1000.0
2018-10-05,850.0
2018-10-04,850.0
2018-10-03,825.0
2018-10-02,850.0
2018-10-01,850.0
2018-09-30,825.0
2018-09-29,850.0
2018-09-28,850.0
2018-09-27,850.0
2018-09-26,850.0
2018-09-25,875.0
2018-09-24,800.0
2018-09-23,800.0
2018-09-22,800.0
2018-09-21,875.0
2018-09-20,825.0
2018-09-19,825.0
2018-09-18,825.0
2018-09-17,900.0
2018-09-16,900.0
2018-09-15,900.0
2018-09-14,900.0
2018-09-13,900.0
2018-09-12,900.0
2018-09-11,950.0
2018-09-10,950.0
2018-09-09,950.0
2018-09-08,950.0
2018-09-07,950.0
2018-09-06,1000.0
2018-09-05,1000.0
2018-09-04,1000.0
2018-09-03,1000.0
2018-09-02,1000.0
2018-09-01,975.0
2018-08-31,1075.0
2018-08-30,1000.0
2018-08-29,1000.0
2018-08-28,1000.0
2018-08-27,1000.0
2018-08-25,1125.0
2018-08-24,1150.0
2018-08-23,1150.0
2018-08-22,1150.0
2018-08-21,1150.0
2018-08-20,1075.0
2018-08-19,1075.0
2018-08-18,1075.0
2018-08-17,1075.0
2018-08-16,1050.0
2018-08-15,1100.0
2018-08-14,900.0
2018-08-13,1100.0
2018-08-12,1100.0
2018-08-11,1100.0
2018-08-10,1100.0
2018-08-09,1150.0
2018-08-08,1100.0
2018-08-07,1100.0
2018-08-06,1100.0
2018-08-05,1100.0
2018-08-04,1150.0
2018-08-03,1150.0
2018-08-02,1150.0
2018-08-01,1150.0
2018-07-31,1150.0
2018-07-30,1225.0
2018-07-29,1200.0
2018-07-28,1175.0
2018-07-27,1325.0
2018-07-26,1300.0
2018-07-25,1375.0
2018-07-24,1350.0
2018-07-23,1300.0
2018-07-22,1300.0
2018-07-21,1325.0
