,DISTRICT,MARKET,COMMODITY,VARIETY,GRADE,MIN,MAX,MODAL,DATE
102,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,3000,2750,09 Jun 2020
103,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1800,2500,2150,08 Jun 2020
104,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1800,2500,2150,07 Jun 2020
105,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1500,2000,1750,03 Jun 2020
106,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1500,2000,1750,02 Jun 2020
107,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1200,1800,1500,07 Apr 2020
108,Pune,Pune,Pointed gourd (Parval),Other,FAQ,5000,6000,5500,24 Mar 2020
109,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3500,4000,3700,18 Mar 2020
110,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,3500,3200,16 Mar 2020
111,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,3000,2700,11 Mar 2020
112,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,3500,3200,09 Mar 2020
113,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,3500,3200,03 Feb 2020
114,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,3500,3200,02 Feb 2020
115,Pune,Pune,Pointed gourd (Parval),Other,FAQ,4000,6000,5000,31 Jan 2020
116,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,3500,3200,29 Jan 2020
117,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,3500,3200,28 Jan 2020
118,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,3500,3200,24 Jan 2020
119,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2000,5000,3400,23 Jan 2020
120,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,6000,4000,22 Jan 2020
121,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,5000,4500,21 Jan 2020
122,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4000,3400,20 Jan 2020
123,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,4500,3000,19 Jan 2020
124,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,3200,3100,17 Jan 2020
125,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,5000,4000,15 Jan 2020
126,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,5000,4000,14 Jan 2020
127,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,3500,3200,13 Jan 2020
128,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4500,3500,10 Jan 2020
129,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4500,3700,08 Jan 2020
130,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,5000,3500,07 Jan 2020
131,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4000,3500,06 Jan 2020
132,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4000,3500,05 Jan 2020
133,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4000,3500,03 Jan 2020
134,Pune,Pune,Pointed gourd (Parval),Other,FAQ,800,3500,2000,02 Jan 2020
135,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,3500,3200,01 Jan 2020
136,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4000,3500,31 Dec 2019
137,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,3500,3200,30 Dec 2019
138,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4000,3500,29 Dec 2019
139,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4000,3500,26 Dec 2019
140,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,3500,3200,23 Dec 2019
141,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4000,3500,19 Dec 2019
142,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,3500,3000,16 Dec 2019
143,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,4000,3000,15 Dec 2019
144,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,3500,3200,13 Dec 2019
145,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,4000,2700,12 Dec 2019
146,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,4000,3000,11 Dec 2019
147,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,4000,3000,09 Dec 2019
148,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,4000,3000,08 Dec 2019
149,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4000,3200,06 Dec 2019
150,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4000,3300,05 Dec 2019
151,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2000,3000,2200,04 Dec 2019
152,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,3500,3200,03 Dec 2019
153,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,4000,3000,02 Dec 2019
154,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4000,3300,28 Nov 2019
155,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,3500,3300,26 Nov 2019
156,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4000,3300,25 Nov 2019
157,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2000,4000,2500,22 Nov 2019
158,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4000,3400,20 Nov 2019
159,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4000,3500,18 Nov 2019
160,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4000,3300,17 Nov 2019
161,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4000,3400,15 Nov 2019
162,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4000,3500,14 Nov 2019
163,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4000,3500,13 Nov 2019
164,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4500,3500,11 Nov 2019
165,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,4000,3000,10 Nov 2019
166,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4000,3300,08 Nov 2019
167,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,5000,3000,07 Nov 2019
168,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2000,4000,2500,06 Nov 2019
169,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1500,4000,2000,05 Nov 2019
170,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,4000,3000,04 Nov 2019
171,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4000,3300,01 Nov 2019
172,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,4000,2700,28 Oct 2019
173,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2000,3000,2200,27 Oct 2019
174,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,4500,3000,25 Oct 2019
